no	tempo	potencia	taxaMAC
4	96,314683683347	-10	90
2	96,516182965424	-15	90
5	96,771900136475	-10	80
1	96,77447849811	-15	70
3	96,777213068997	-15	70
4	96,791431278159	-10	70
4	97,049804745359	-10	70
3	97,239429280671	-12	40
5	97,25021050172	-10	20
2	97,283724640286	-12	60
4	97,476318671035	-10	60
3	97,50920948566	-15	80
1	97,529052711651	-20	100
5	97,716645582767	-10	80
4	97,732504719749	-10	80
2	97,974315395661	-15	70
3	97,97728505765	-20	60
5	98,001892948409	-10	30
1	98,010722130393	-15	30
4	98,219252207651	-10	90
3	98,227846413294	-20	60
5	98,476296921392	-10	70
4	98,483016254559	-10	80
1	98,690218760194	-12	30
2	98,700686763821	-15	70
5	98,727561369105	-10	80
3	98,930623825657	-15	80
4	98,937811032116	-10	60
5	99,157278855293	-10	70
4	99,196809508596	-10	80
1	99,4095587958	-12	50
2	99,418698543675	-12	50
3	99,424090250079	-15	70
4	99,440105099516	-10	90
5	99,665431751959	-10	60
4	99,675432112318	-10	70
3	99,688557812454	-20	90
1	99,88875952791	-10	40
5	100,116398911048	-10	50
2	100,118977032305	-15	80
3	100,133273929471	-15	80
4	100,168742050849	-10	70
1	100,375944495004	-12	90
5	100,386881129606	-10	60
4	100,599474546693	-10	70
3	100,640021609516	-20	90
5	100,840192088593	-10	80
2	100,843317221118	-15	70
4	100,868863593973	-10	60
5	1,468645929542	-10	60
4	1,477317692134	-10	60
3	1,52231758615	-20	60
4	1,746462487383	-10	70
5	1,749037760259	-10	90
2	1,755600995152	-15	70
1	1,951619685177	-12	60
4	2,203341365676	-10	60
5	2,227012107113	-10	60
5	2,46013926239	-10	60
4	2,469047872485	-10	80
2	2,669049057818	-15	80
3	2,692720844535	-15	80
1	2,708032664663	-12	50
4	2,916395614569	-10	70
3	2,924051501721	-20	90
5	2,950612741131	-10	60
4	3,157648122104	-10	70
1	3,18139719679	-15	70
4	3,411322527783	-10	70
3	3,414447086961	-15	70
2	3,434290323652	-12	60
5	3,439758003751	-10	60
4	3,672996382234	-10	70
5	3,87171776136	-10	80
3	3,908045778464	-15	70
4	4,10875153594	-10	60
2	4,123985819274	-10	40
5	4,135938372421	-10	80
1	4,140469949934	-15	80
3	4,602975248178	-20	90
4	4,635477339213	-10	70
2	4,83157159224	-12	90
5	4,834462321661	-10	90
4	5,068683416612	-10	50
1	5,080089650465	-20	90
3	5,082745945227	-20	50
5	5,091495197647	-10	90
4	5,339702866268	-10	70
5	5,554860401835	-10	80
3	5,55790716499	-15	30
1	5,790331594348	-15	60
2	5,796894108476	-15	100
4	5,800019453548	-10	70
5	5,83017403595	-10	80
3	6,047599677142	-15	80
4	6,073070331648	-10	80
5	6,304632640274	-10	60
4	6,508854662927	-10	90
3	6,514010912159	-15	80
2	6,548307316967	-12	60
5	6,760185338991	-10	50
1	6,769950572901	-20	100
4	6,80221884375	-10	70
5	6,988781569856	-10	70
5	7,228940325868	-10	70
4	7,231830917345	-10	70
2	7,468942816417	-15	90
3	7,472145940253	-12	40
5	7,506207275909	-10	90
4	7,520351158489	-10	60
1	7,739804177098	-20	90
3	7,753554527386	-15	80
4	7,969573732126	-10	40
5	8,19270037506	-10	80
3	8,196372203566	-20	90
2	8,227543612935	-12	60
4	8,241295601588	-10	80
5	8,442936798755	-10	80
1	8,470827302135	-15	80
3	8,669736566698	-20	60
4	8,705206777197	-10	60
5	8,937628797932	-10	80
2	8,943488607442	-15	80
4	8,957553625774	-10	80
3	9,160679062018	-20	60
5	9,19083415293	-10	90
4	9,389353398592	-10	80
1	9,634981007377	-15	80
4	9,657794021971	-10	80
5	9,675057559649	-10	60
3	9,877561575945	-20	50
2	9,880061545195	-15	80
4	9,894437563189	-10	70
3	10,120220326492	-20	90
1	10,158500644142	-15	70
4	10,34912903623	-10	70
5	10,38342487081	-10	80
3	10,405769478728	-20	60
4	10,612413026452	-10	70
5	10,641708309843	-10	90
2	10,645771435546	-15	80
4	10,87538596293	-10	60
3	11,069761572168	-20	60
1	11,069949072168	-15	80
5	11,089527160972	-10	80
3	11,315154689176	-15	70
4	11,329061770768	-10	60
2	11,358357107833	-15	70
5	11,569219120004	-10	80
3	11,796956588923	-20	60
4	11,799847574799	-10	90
1	12,035162237107	-15	80
4	12,068288251166	-10	70
3	12,283133392218	-15	80
2	12,283320892218	-15	80
5	12,286258173188	-10	60
4	12,317822956111	-10	70
4	12,563841434711	-10	70
5	12,756263234426	-10	40
3	12,991890943619	-15	70
5	13,005952900612	-10	90
1	13,00860931781	-20	90
4	13,027595690351	-10	40
2	13,240096499006	-20	90
4	13,284552035783	-10	60
3	13,482833450858	-15	80
5	13,491739212785	-10	90
4	13,713382664308	-10	80
1	13,760803640604	-15	80
5	13,95674454729	-10	90
3	13,959400921849	-15	70
2	13,983150626314	-15	50
4	14,000653114408	-10	80
5	14,21268391289	-10	60
4	14,444328475218	-10	70
2	14,449952514888	-12	60
1	14,453811862971	-12	60
5	14,677377163701	-10	40
4	14,69644006053	-10	90
3	14,707533375572	-15	70
5	14,946753400751	-10	70
3	15,1523822053	-20	100
2	15,163632270023	-12	50
4	15,17832033326	-10	60
1	15,388712830837	-15	80
5	15,395228338411	-10	60
4	15,63480919733	-10	80
5	15,649105346538	-10	70
3	15,651762113629	-15	80
2	15,902545471492	-12	60
4	15,908719194949	-10	70
5	15,921059881644	-10	90
4	16,349660279005	-10	30
1	16,353832228279	-20	90
3	16,360129101158	-20	90
5	16,373956489761	-10	70
4	16,401303090867	-10	80
5	16,629427127251	-10	80
2	16,832165313399	-15	90
3	16,857008974981	-15	40
4	16,859666683179	-10	70
1	17,104042109758	-15	60
5	17,118884917164	-10	60
4	17,322952063404	-10	90
3	17,342092109472	-20	60
5	17,555141476948	-10	50
2	17,577094351746	-12	60
3	17,595532041213	-20	90
4	17,797800361697	-10	60
5	17,812330898135	-10	90
4	18,034474717393	-10	80
1	18,04092783235	-15	80
5	18,07616065097	-10	80
3	18,272055293746	-15	80
2	18,276008468608	-12	60
4	18,310619534809	-10	70
5	18,511636031782	-10	60
4	18,538746289924	-10	70
3	18,772294263082	-15	70
5	18,787027776303	-10	70
1	18,992578490101	-20	90
4	19,006719852923	-10	40
5	19,013515120559	-10	90
2	19,033593665644	-15	70
3	19,250315290759	-15	70
4	19,470395879767	-10	80
5	19,483208364515	-10	80
4	19,717820609915	-10	60
2	19,742038607163	-15	80
5	19,749225316749	-10	70
3	19,752195166582	-20	50
1	19,756882089762	-20	90
4	19,977697734038	-10	70
5	20,004227199673	-10	70
3	20,215950264689	-15	80
4	20,236684533194	-10	80
1	20,437905803012	-15	40
4	20,46790748707	-10	70
5	20,671424120709	-10	60
2	20,674939660863	-15	80
4	20,708457068165	-10	80
3	20,914082839434	-12	30
1	20,92431699031	-12	60
4	20,948615742045	-10	70
5	20,954237798552	-10	70
3	21,16892902732	-15	70
5	21,389556624539	-10	70
4	21,421433014363	-10	50
2	21,638543384957	-15	80
5	21,651980257288	-10	70
1	21,666433392395	-15	80
3	21,67377767889	-15	70
4	21,868936576418	-10	70
5	21,913544415172	-10	80
4	22,121595601447	-10	80
3	22,158626409097	-20	50
5	22,161906190549	-10	80
2	22,367722539223	-15	70
4	22,383161821164	-10	70
1	22,589100353681	-15	80
5	22,593162907879	-10	60
4	22,623086067844	-10	80
3	22,830274725507	-20	50
2	23,069417856654	-12	60
4	23,074886519228	-10	80
5	23,083167657554	-10	60
1	23,312545405514	-12	60
3	23,316295355964	-20	60
5	23,328247907769	-10	60
4	23,336843074855	-10	70
3	23,586532089803	-15	80
5	23,791769138752	-10	80
4	23,801378378471	-10	80
2	23,812706441136	-12	60
3	23,841847025844	-15	80
1	24,040834247243	-12	50
5	24,059114372677	-10	70
4	24,28575872093	-10	60
3	24,310289591546	-15	80
1	24,512479749464	-12	50
2	24,520682894116	-12	60
4	24,536339063237	-10	70
5	24,545682130643	-10	50
3	24,772560260338	-15	80
5	24,80224598386	-10	40
4	25,027563700184	-10	40
1	25,251080527609	-15	70
3	25,257409004059	-15	70
4	25,276082909078	-10	70
2	25,469130357442	-15	90
5	25,483973687997	-10	50
5	25,5255346576	-10	100
4	25,712335938566	-10	60
5	25,948822857603	-10	80
1	25,961431816823	-12	30
3	25,96679153826	-12	20
4	25,997496409919	-10	70
5	26,212887029702	-10	70
3	26,238512659692	-15	70
5	26,438827544013	-10	90
2	26,446327622233	-20	90
4	26,457500945385	-10	50
5	26,705469825133	-10	90
4	26,711097843848	-10	80
1	26,723360514585	-15	80
3	26,912660982104	-12	40
4	27,160085146169	-10	60
3	27,166100914356	-15	80
5	27,181412556701	-10	60
2	27,397275367905	-15	80
4	27,431495967012	-10	70
1	27,629230991777	-15	80
3	27,665637105963	-15	80
4	27,677514193568	-10	80
5	27,87681141847	-10	30
4	27,917985616485	-10	90
3	28,114782860759	-20	60
5	28,117517052236	-10	50
2	28,125251633589	-12	60
1	28,35830098891	-12	50
4	28,376426940839	-10	70
5	28,589241002284	-10	70
3	28,597834715045	-20	50
4	28,611663855794	-10	80
3	28,881821418167	-20	60
2	29,069011613306	-15	100
5	29,083699030524	-10	90
1	29,086433197764	-15	90
4	29,0894030183	-10	50
3	29,315842134384	-20	90
4	29,346984526304	-10	60
1	29,591828281741	-12	50
5	29,59768734355	-10	70
2	29,59787484355	-12	50
4	29,813317013791	-10	60
3	29,833706449947	-15	70
5	29,84011110873	-10	80
1	30,269180371185	-12	60
3	30,277617832404	-15	70
2	30,283352159636	-12	50
4	30,292852979181	-10	80
5	30,513557789755	-10	80
5	30,749029124009	-10	80
3	30,765200999456	-15	80
4	30,776139265172	-10	70
4	31,034424194235	-10	90
1	31,250518097245	-15	100
2	31,259268322558	-15	90
5	31,272938864839	-10	70
4	31,276144809691	-10	80
3	31,282471461829	-15	80
4	31,718102006829	-10	80
5	31,733257097872	-10	60
3	31,733444597872	-15	70
2	31,952400983396	-12	60
5	31,994821277599	-10	80
4	32,002325033913	-10	90
1	32,004821805849	-12	60
3	32,221622158745	-15	70
5	32,451155445874	-10	70
4	32,469906984987	-10	70
1	32,67186159641	-15	70
2	32,714907820144	-15	70
5	32,717407132024	-10	90
3	32,724205162278	-20	100
4	32,918270743861	-10	80
5	33,167256992662	-10	70
3	33,185460232847	-15	40
4	33,193743570702	-10	50
5	33,410227811383	-10	90
1	33,420931047887	-15	70
2	33,445930833245	-20	90
5	33,663823552725	-10	90
3	33,674058955066	-20	60
4	33,679686258693	-10	60
3	34,109064120994	-15	80
5	34,134453892704	-10	60
4	34,161956909159	-10	60
2	34,352738500573	-15	80
1	34,381019192764	-15	80
5	34,394846354155	-10	60
4	34,60492852844	-10	60
5	34,830009166103	-10	80
3	34,873915197917	-20	100
5	35,085011095073	-10	90
4	35,101027976208	-10	70
1	35,109854557201	-12	50
5	35,331341619523	-10	80
2	35,331529119523	-15	80
3	35,363949745595	-15	70
1	35,578219253409	-15	70
5	35,589312127628	-10	50
3	35,79572222275	-15	80
4	35,820254876889	-10	60
5	35,842283000135	-10	80
2	36,054083821539	-12	60
5	36,269242892055	-10	60
1	36,27189912392	-12	60
4	36,284634075713	-10	60
5	36,52112002967	-10	90
4	36,553856538459	-10	70
3	36,749435353366	-20	60
2	36,760654090073	-12	50
5	36,798543178633	-10	80
3	36,995844064472	-15	80
5	37,031749002265	-10	80
4	37,039018158823	-10	50
1	37,243549662627	-15	80
3	37,468942878038	-15	80
2	37,469130378038	-15	70
5	37,481364650077	-10	70
4	37,509725780936	-10	60
5	37,723710620921	-10	60
1	37,954729172791	-15	70
5	37,962385006094	-10	80
4	37,975355084238	-10	60
2	38,224418650877	-12	60
3	38,230590850542	-15	70
4	38,241218189357	-10	70
5	38,434968429609	-10	60
4	38,679189934083	-10	50
5	38,694188877148	-10	70
3	38,725673940083	-20	90
1	38,927864136371	-15	80
5	38,952237626875	-10	70
2	39,156147831494	-15	90
3	39,16552283274	-20	50
4	39,169038713001	-10	60
5	39,391775440706	-10	70
1	39,420212337304	-12	50
4	39,432871050079	-10	70
3	39,629356009496	-15	80
4	39,671154604403	-10	80
2	39,890608328198	-12	60
4	39,902875528684	-10	90
5	39,915216580832	-10	60
3	40,112798513416	-15	70
1	40,15795382947	-15	80
5	40,36428496189	-10	60
4	40,372645794762	-10	60
4	40,619991703986	-10	90
3	40,622490889186	-15	80
5	40,835149596691	-10	50
2	40,847571629804	-15	90
4	40,87858935481	-10	70
1	41,069683528844	-15	70
5	41,084292364216	-10	90
3	41,108902131065	-20	60
5	41,330075918024	-10	90
4	41,569923333807	-10	60
3	41,580313394342	-20	50
5	41,7899254265	-10	90
2	41,810315989433	-20	90
1	41,836721288263	-15	80
4	42,042897196432	-10	80
3	42,275242899789	-20	90
5	42,291960850532	-10	80
2	42,525088969753	-15	60
5	42,527667013965	-10	40
4	42,534152218381	-10	70
1	42,750013539108	-15	80
5	42,773293956115	-10	90
4	42,992203422224	-10	50
3	43,015484693188	-15	80
4	43,246767970965	-10	60
5	43,258923990919	-10	70
1	43,262830713961	-12	60
2	43,272596047644	-12	60
3	43,471505389625	-20	90
5	43,506894793286	-10	60
4	43,718539400645	-10	60
5	43,753537740279	-10	90
2	43,960650884326	-15	70
4	43,987137073612	-10	70
5	44,192372329377	-10	90
1	44,198231674143	-15	80
4	44,231670893813	-10	80
5	44,477998228471	-10	80
4	44,67362722481	-10	60
3	44,697876296519	-20	60
5	44,70839171748	-10	90
2	44,71151730092	-12	60
3	44,954254592568	-15	30
4	44,962929035249	-10	50
1	45,159257080932	-15	80
5	45,17324080653	-10	60
4	45,199649931663	-10	80
2	45,389181650502	-15	80
5	45,436289386769	-10	50
4	45,634496709982	-10	60
3	45,663871524649	-20	60
1	45,871608496668	-15	70
5	45,89895136485	-10	50
3	45,906326075166	-20	60
4	46,11426733376	-10	60
5	46,130594718121	-10	80
2	46,139657517257	-12	60
3	46,394425873442	-20	60
4	46,404897055558	-10	80
5	46,630130389879	-10	90
1	46,640755646856	-15	70
2	46,843806040724	-15	80
4	46,846931530058	-10	80
3	46,864899639333	-15	70
5	47,082948995046	-10	40
4	47,115060430985	-10	80
3	47,124433308016	-15	70
5	47,350528469095	-10	60
1	47,353497885444	-12	60
4	47,564751719216	-10	70
2	47,598969033433	-12	60
3	47,604203959709	-15	80
5	47,807487303958	-10	80
4	47,811082619956	-10	50
5	48,040927610583	-10	80
4	48,048194359653	-10	30
5	48,270305452201	-10	70
1	48,291945583876	-15	90
3	48,300383407359	-12	40
2	48,511948542212	-15	90
3	48,546479676281	-15	90
4	48,565388324415	-10	90
5	48,749138537301	-10	70
4	48,805810192171	-10	70
3	49,001797290412	-15	80
5	49,03710814501	-10	70
1	49,229221661181	-15	80
2	49,238674817265	-12	60
4	49,248050243794	-10	50
3	49,274143400277	-20	90
5	49,485629884777	-10	60
3	49,719148504476	-15	80
4	49,727977262671	-10	60
1	49,95508858962	-15	80
4	49,958213598296	-10	80
5	50,004071161067	-10	50
2	50,1890754091	-15	90
4	50,203372516041	-10	100
3	50,205950375452	-20	60
5	50,473373246651	-10	50
4	50,477282646027	-10	90
4	50,718145083553	-10	80
5	50,924941819976	-10	50
3	50,927520395522	-15	80
1	50,950332088948	-20	100
2	51,172132010262	-20	90
4	51,180571119	-10	50
5	51,196349537472	-10	80
3	51,41346281614	-15	70
5	51,433539602718	-10	80
4	51,634402715901	-10	60
2	51,66744931002	-15	50
5	51,885811675414	-10	60
1	51,889092851557	-15	80
4	51,895500088093	-10	40
3	52,11503292406	-20	90
4	52,152065771388	-10	70
5	52,163312749404	-10	90
2	52,352613562669	-12	50
1	52,395425139817	-12	30
4	52,603319692578	-10	80
5	52,619099694661	-10	60
3	52,625740933124	-20	50
4	52,866321282011	-10	80
2	52,87558662078	-10	40
1	52,882305008721	-10	40
4	53,111841681869	-10	90
5	53,117619858887	-10	40
3	53,342779674988	-15	70
5	53,352544034942	-10	90
2	53,5492666691	-12	50
4	53,789815999787	-10	80
3	53,800284790911	-15	80
5	53,817628060147	-10	60
1	53,824815351944	-12	90
4	54,065757152598	-10	60
3	54,286227246543	-15	70
4	54,286414746543	-10	80
5	54,29833570251	-10	40
4	54,53818394165	-10	70
5	54,545603540184	-10	90
1	54,548104351329	-15	70
2	54,551541713572	-15	90
5	54,781934617599	-10	80
3	54,797794611868	-15	80
5	55,022249470563	-10	90
4	55,029048188828	-10	60
1	55,233737319482	-12	60
2	55,250690326006	-15	70
4	55,28045823639	-10	90
3	55,283033965538	-20	50
4	55,520695150251	-10	80
3	55,710617300446	-20	60
5	55,725851738841	-10	70
1	55,963900752054	-12	50
4	55,973355048622	-10	70
3	55,981010366464	-20	50
5	56,004367871199	-10	50
2	56,207575370332	-15	80
5	56,245307889528	-10	70
4	56,449218954469	-10	50
3	56,486249589895	-15	80
5	56,67023671588	-10	70
1	56,689533260684	-15	70
4	56,71594170984	-10	60
5	56,930160999067	-10	70
3	56,954457758071	-12	40
4	57,152350982359	-10	70
2	57,158913561902	-15	80
4	57,402354055329	-10	80
3	57,629152923986	-15	90
4	57,638449935499	-10	90
1	57,668136575317	-15	80
5	57,673448515438	-10	90
2	57,891342640045	-15	70
4	57,904547147418	-10	90
3	57,910795887919	-20	60
5	58,149469159722	-10	70
4	58,370567372964	-10	70
3	58,378300950448	-20	90
5	58,403377315438	-10	50
1	58,58955356234	-20	90
5	58,644395426399	-10	80
2	58,847368359704	-15	80
4	58,854478707648	-10	70
3	59,077449178865	-20	60
5	59,125025488523	-10	60
4	59,312373577841	-10	60
3	59,337764095862	-15	70
1	59,365263423578	-20	90
4	59,56448551262	-10	90
5	59,575422014215	-10	60
2	59,601750493789	-20	90
3	59,813159715403	-20	50
4	59,838708847387	-10	80
5	60,067926921937	-10	60
2	60,280117771937	-15	60
1	60,308554711146	-15	80
4	60,315666453282	-10	80
3	60,322383383664	-15	80
5	60,325506987231	-10	80
4	60,765982672488	-10	70
5	60,789184379846	-10	70
3	60,989187931644	-20	60
1	61,007078222268	-12	30
4	61,041377341162	-10	80
5	61,256299256049	-10	60
2	61,266846222116	-20	90
3	61,285049621109	-15	40
1	61,481848943269	-12	50
4	61,504585088747	-10	70
5	61,509738403017	-10	70
3	61,717898482657	-15	70
4	61,756228645318	-10	60
2	61,970713450392	-15	60
5	61,977634612135	-10	70
3	61,977822112135	-15	80
4	62,21248252099	-10	60
1	62,219512498653	-15	70
5	62,429437323946	-10	80
4	62,671861609493	-10	80
3	62,682096016917	-15	80
2	62,689908335687	-12	60
5	62,701938711839	-10	70
1	62,912020470029	-12	40
4	62,938223377856	-10	50
5	62,963581114094	-10	80
3	63,172100998352	-20	60
4	63,392212905078	-10	40
5	63,398040937283	-10	90
2	63,629371692074	-15	80
4	63,639528251789	-10	70
1	63,65359000837	-15	80
3	63,65377750837	-20	60
5	63,675542054071	-10	80
4	63,889609404524	-10	70
3	63,922889646785	-15	70
4	64,130861889966	-10	80
5	64,136407412174	-10	80
1	64,156641705908	-12	50
5	64,371800409315	-10	80
3	64,378988455522	-12	40
2	64,400394086165	-15	70
4	64,589381673784	-10	70
3	64,8394623044	-15	70
5	64,850399679654	-10	70
1	65,069855456935	-15	80
5	65,091573489485	-10	80
3	65,313920444931	-15	80
2	65,32446726963	-15	80
4	65,338140021203	-10	70
5	65,561266761251	-10	70
4	65,599315563683	-10	90
4	65,822989295954	-10	90
1	65,84447119845	-12	50
4	66,056976000809	-10	90
2	66,065568151362	-15	80
3	66,082443364232	-15	80
5	66,085410608225	-10	70
4	66,302525587059	-10	60
5	66,315569461729	-10	80
5	66,562681121384	-10	80
1	66,749404201112	-15	80
3	66,76612288176	-15	70
4	66,772373955577	-10	80
5	67,00167207524	-10	70
2	67,008312749789	-15	80
3	67,034640893963	-12	40
4	67,229877908902	-10	90
5	67,281829410168	-10	70
4	67,499959837667	-10	90
3	67,526130288283	-10	40
1	67,709492329909	-20	90
4	67,73402462225	-10	80
2	67,736757582872	-15	70
5	67,757537724839	-10	90
3	67,974729101425	-10	40
4	68,00402838264	-10	80
5	68,215668364507	-10	60
5	68,442155707376	-10	80
1	68,445436992709	-15	60
2	68,448327891207	-15	80
3	68,451327551486	-12	70
4	68,454266375834	-10	50
4	68,700128641831	-10	80
5	68,717547655049	-10	70
3	68,919114198834	-15	80
1	69,149507333191	-15	70
4	69,152163586337	-10	30
5	69,154663674526	-10	40
2	69,161538598619	-12	50
3	69,179975970252	-15	70
5	69,413962364129	-10	80
4	69,427557892717	-10	70
3	69,439900255081	-15	80
2	69,669980605728	-15	70
3	69,873108567013	-15	70
4	69,895765186326	-10	80
5	70,122173408883	-10	70
1	70,13365754888	-12	50
4	70,156812615522	-10	80
5	70,349285458798	-10	90
2	70,383113095655	-12	60
3	70,383300595655	-15	80
4	70,597178547818	-10	50
1	70,600225493967	-15	80
5	70,642567616633	-10	50
4	70,876323550929	-10	70
2	71,074839852994	-12	60
5	71,078355343456	-10	60
3	71,102261636796	-15	80
4	71,32742048367	-10	70
5	71,359372466047	-10	80
3	71,549844832862	-20	60
1	71,556641611023	-20	90
4	71,582033414693	-10	70
4	71,844224536892	-10	90
2	72,056958849739	-15	80
3	72,06742786318	-20	90
5	72,075942620709	-10	80
5	72,301960671577	-10	90
4	72,509307948802	-10	90
1	72,513214257995	-20	90
2	72,544698126333	-12	40
3	72,550479701494	-15	40
5	72,553837784971	-10	80
5	72,774465956885	-10	70
3	72,797982142346	-20	50
4	73,008923062032	-10	40
5	73,031499167251	-10	90
2	73,046265257134	-12	50
4	73,238174811092	-10	70
1	73,258143205119	-15	70
3	73,475177348052	-15	70
4	73,508694646704	-10	60
5	73,515566968956	-10	70
2	73,717367347305	-15	80
3	73,732132882368	-15	70
4	73,756197510679	-10	70
5	73,960885344563	-10	60
1	73,967447773194	-15	70
4	74,005497264742	-10	70
5	74,221980709625	-10	50
4	74,226230539302	-10	80
3	74,235887800527	-12	30
2	74,439796692341	-15	70
4	74,45776644525	-10	70
5	74,48018590616	-10	80
1	74,693861280598	-12	50
4	74,722066981915	-10	80
5	74,94940973284	-10	50
3	75,153007337749	-15	80
2	75,162069686705	-12	40
4	75,165585485444	-10	80
1	75,173163148371	-12	60
3	75,39340046176	-20	60
5	75,404650435288	-10	50
4	75,416136015183	-10	60
5	75,650043005139	-10	90
2	75,650230505139	-15	80
3	75,873327335602	-20	50
4	75,883952261099	-10	80
1	75,917701700528	-12	60
3	76,127079772872	-20	60
5	76,139266362701	-10	70
4	76,145361896421	-10	90
4	76,392942873803	-10	60
5	76,399268142696	-10	80
3	76,402863397583	-15	80
1	76,610131354922	-10	40
2	76,625396106904	-15	80
4	76,850916158116	-10	70
3	76,879118423251	-12	30
4	77,080839986743	-10	90
5	77,086542633055	-10	70
2	77,316154843805	-12	60
4	77,341703127922	-10	90
1	77,352247796826	-12	100
5	77,364356085867	-10	60
5	77,601233739464	-10	90
4	77,792722419901	-10	60
3	77,841472147179	-15	80
5	78,042568361343	-10	80
2	78,067490038503	-15	70
3	78,085615264329	-15	70
4	78,26936796193	-10	40
1	78,272024267908	-15	80
5	78,310772901013	-10	90
3	78,539604748343	-15	70
2	78,749529226535	-12	60
5	78,752263559756	-10	80
4	78,767576770069	-10	60
1	78,995391168677	-12	60
4	79,015001281463	-10	80
3	79,026484705101	-20	60
5	79,033202226666	-10	80
3	79,262190366691	-20	60
4	79,271098395888	-10	50
5	79,483005433584	-10	60
